datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,Subset
2017-09-01 11:00:00,125.3450879,-40.28297331,0.702464684521578,0.247742876,3.61139782,265.0691141,FI_Test_Data
2017-09-01 12:00:00,119.4320778,-42.63485547,0.4146646994862235,0.268692236,3.491954866,263.0852227,FI_Test_Data
2017-09-01 13:00:00,126.2495878,-45.52325221,0.44881239844728,0.228733815,3.146789144,279.1523238,FI_Test_Data
2017-09-01 14:00:00,133.0670978,-11.52253501,0.507515389914434,0.210147487,3.907117087,248.2749915,FI_Test_Data
2017-09-01 15:00:00,139.8846078,-12.96773439,0.5828198092034964,0.270775215,4.524725952,271.3107834,FI_Test_Data
2017-09-01 16:00:00,218.47257046666664,-4.611968377,0.5294980689294343,0.217183972,2.347082791,241.5787122,FI_Test_Data
2017-09-01 17:00:00,297.0605331333333,-23.53386586,0.318201392203114,0.240324608,2.900227582,252.3047902,FI_Test_Data
2017-09-01 18:00:00,375.6484958,-2.057710207,0.2736786436680801,0.0956,1.066900344,275.8393342,FI_Test_Data
2017-09-01 19:00:00,395.9165954333333,-5.942002231,0.600000239999952,0.192870262,0.822131866,332.775474,FI_Test_Data
2017-09-01 20:00:00,416.1846950666667,-4.845125973,0.6262045360742766,0.161801938,1.226966008,31.19366607,FI_Test_Data
2017-09-01 21:00:00,436.4527947,-40.57916539,0.3001666203960726,0.23567583,2.105415659,54.22113863,FI_Test_Data
2017-09-01 22:00:00,449.2887102666666,114.3124378,0.2592296279363144,0.181237693,2.176664702,43.46206587,FI_Test_Data
2017-09-01 23:00:00,462.12462583333337,2.434414661,0.12,0.0559,1.658563608,35.98557199,FI_Test_Data
2017-09-02 00:00:00,474.9605414,3.554691707,0.1058300524425836,0.0645,1.64515154,61.70933461,FI_Test_Data
2017-09-02 01:00:00,353.20276903333337,5.864909243,0.1417744687875782,0.0854,1.752182842,82.4021257,FI_Test_Data
2017-09-02 02:00:00,231.4449966666667,12.7954184,0.1794435844492636,0.128471532,1.995627299,81.43938855,FI_Test_Data
